vehicle_id,origin,destination
1666,64450,38063
1667,37336,40818
1668,80994,32133
1669,74654,86706
1670,63127,90044
1671,75383,44994
1672,87066,85674
1673,93773,86324
1674,87986,76059
1675,51259,73326
1676,41483,33885
1677,91448,46442
1678,48163,33072
1679,58515,88595
1680,88025,44590
1681,45891,97380
1682,32348,91312
1683,40932,43211
1684,99314,90253
1685,74974,94326
1686,40030,89220
1687,91441,84915
1688,44275,92643
1689,23531,94722
1690,34830,52635
1691,69759,94106
1692,89438,81594
1693,8525,44957
1694,97518,39858
1695,87069,90876
1696,48128,43217
1697,80006,30090
1698,98988,71113
1699,85432,51479
1700,70507,79175
1701,48137,42680
1702,62809,53285
1703,90737,37016
1704,79469,77202
1705,23582,50147
1706,30182,76974
1707,45428,47816
1708,42952,33527
1709,25791,49759
1710,28940,41300
1711,30172,92989
1712,85715,46692
1713,53354,91458
1714,45891,49240
1715,87984,87447
1716,77509,38209
1717,24313,87046
1718,103443,34708
1719,77371,84860
1720,49279,49088
1721,65750,94193
1722,33222,30379
1723,45000,72932
1724,16126,90085
1725,51410,42664
1726,87976,72855
1727,52683,96580
1728,24057,85804
1729,95201,90707
1730,54503,31073
1731,75932,54361
1733,66567,97168
1734,76821,52002
1735,96221,84732
1736,77276,93677
1737,85346,98701
1738,65510,43211
1739,88731,74480
1740,75764,39505
1741,84026,89318
1742,84953,30171
1743,49683,45407
1744,85310,48346
1745,45000,39205
1746,42952,70929
1747,12136,50038
1748,43605,3955
1749,93211,56298
1750,43182,77977
1751,96221,96440
1752,92643,46704
1753,11719,75672
1754,51379,93176
1755,47556,34227
1756,52635,39671
1757,95010,30085
1758,85961,32862
1759,48842,52311
1760,55686,89673
1761,43560,72881
1762,47042,72100
1763,93307,88418
1764,46029,69423
1765,80480,96699
1766,83089,79029
1767,31428,37037
1768,89486,95010
1769,57249,36675
1770,70978,54676
1771,78423,44717
1772,54937,88704
1773,38997,49965
1774,11542,39203
1775,82388,51084
1776,91233,32198
1777,88637,81210
1778,68098,85876
1779,45738,75876
1780,42013,46935
1781,88754,90301
1782,93541,43182
1783,52215,84953
1784,41401,52215
1785,46463,39201
1786,115881,95773
1787,50341,40446
1788,93653,73259
1789,27389,90301
1790,7637,46710
1791,87062,94724
1792,66293,46924
1793,53473,34645
1794,99695,46844
1795,48345,46324
1796,115967,40491
1797,50965,96483
1798,43211,72419
1799,80399,47671
1800,77887,84968
1801,99152,93067
1802,43605,32002
1803,91106,79922
1804,69747,50450
1805,46491,52302
1806,47278,95002
1807,31107,9683
1808,67565,86140
1809,92587,70662
1810,73099,30129
1811,7362,89246
1812,94724,37001
1813,63127,93944
1814,45087,42680
1815,47686,45348
1816,30430,77085
1817,77398,47105
1818,70194,51705
1819,91431,42913
1820,68945,77746
1821,66330,50233
1822,66919,33268
1823,24787,74079
1824,88201,96690
1825,59183,31806
1826,78216,50794
1827,11730,49055
1828,48160,32237
1829,42873,80222
1830,119824,81388
1831,104583,93211
1832,94924,52284
1833,79704,49463
1834,7990,52269
1835,98500,48195
1836,82557,84964
1837,72344,53542
1838,86344,99557
1839,68130,44552
1840,83309,41845
1841,76979,70947
1842,47561,42652
1843,83799,43826
1844,47586,88587
1845,106633,32862
1846,72344,73797
1847,93723,83991
1848,106973,81212
1849,14611,95742
1850,94272,30320
1851,88229,84379
1852,45409,30236
1853,98933,91458
1854,91883,30730
1855,35873,72496
1856,29019,88354
1857,53586,98669
1858,9481,30918
1859,48348,33773
1860,51917,92745
1861,85178,50284
1862,91935,33117
1863,64126,95918
1864,84329,52284
1865,98853,79968
1866,38507,71390
1867,38508,48568
1868,48291,49314
1869,70835,95932
1870,13632,35047
1871,86326,31424
1872,89852,98352
1873,75737,79340
1874,33222,49356
1875,97451,32858
1876,90841,97691
1877,48346,79714
1878,46844,75293
1879,42759,90044
1880,88382,44697
1881,30479,98190
1882,82388,94559
1883,38650,38169
1884,99728,40000
1885,81077,76422
1886,103801,98138
1887,104146,48900
1888,30224,33730
1889,43927,34572
1890,23371,47386
1891,91192,50073
1892,80915,51406
1893,91298,33070
1894,86525,30810
1895,30481,99610
1896,52226,98016
1897,63960,48346
1898,38927,49034
1899,30235,62150
1900,80844,42478
1901,15084,53052
1902,92173,96616
1903,78143,99187
1904,67596,51562
1905,81117,71285
1906,66919,47505
1907,75583,32545
1908,97826,69712
1909,32603,44952
1910,76709,48663
1911,53629,76294
1912,77976,82627
1913,47092,32868
1914,79358,84127
1915,49126,84680
1916,84246,30429
1917,88177,75148
1918,91233,53881
1919,86344,48191
1920,35470,30617
1921,12333,92780
1922,117450,86743
1923,66255,75577
1924,85318,49650
1925,10101,98146
1926,48545,86280
1927,36888,50050
1928,36425,65563
1929,105078,75704
1930,69816,33051
1931,47682,78977
1932,63280,92780
1933,90610,43218
1934,53474,52356
1935,67361,31680
1936,80848,39395
1937,66267,50284
1938,94092,88575
1939,87811,97174
1940,74647,80592
1941,95201,92487
1942,92056,72855
1943,67441,92826
1944,31103,86466
1945,38897,74861
1946,91189,31912
1947,79713,49357
1948,45141,94488
1949,76792,89242
1950,75382,95098
1951,72343,31800
1952,45605,95437
1953,97108,54804
1954,11673,35355
1955,99586,44083
1956,96144,50966
1957,93763,46252
1958,46692,44417
1959,61520,94722
1960,46208,78275
1961,72357,81631
1962,99503,47111
1963,39315,79040
1964,91748,75871
1965,46064,54348
1966,91281,96235
1967,89439,54707
1968,46935,50054
1969,91388,36681
1970,77501,53301
1971,46692,74974
1972,58912,45498
1973,93287,90043
1974,29978,96709
1975,42971,32839
1976,87314,98743
1977,69770,43009
1979,91060,37852
1980,48195,35184
1981,98933,77683
1982,53285,38273
1983,79363,49463
1984,32634,44402
1985,74161,39665
1986,105497,49321
1987,51515,30696
1988,46351,23271
1989,79171,30651
1990,97288,92071
1991,72342,47239
1992,48265,93044
1993,45060,35597
1994,51987,30512
1995,59007,99062
1996,96443,96235
1997,12937,30833
1998,46506,97765
1999,57841,79618
2000,32508,47787
2001,63545,88957
2002,39335,72812
2003,38865,71946
2004,75754,36733
2005,44993,73397
2006,46351,36841
2007,26629,92750
2008,40141,43482
2009,99110,95001
2010,56209,93244
2011,36238,39929
2012,61201,39032
2013,42334,80859
2014,65471,97291
2015,87625,72860
2016,30567,51979
2017,94967,40605
2018,42759,74506
2019,68121,31409
2020,90853,73049
2021,79358,94999
2022,27972,47591
2023,87128,97508
2024,52103,84809
2025,25953,91133
2026,107273,50083
2027,43478,30795
2028,35935,33023
2029,42991,92663
2030,65491,78113
2031,101954,90349
2032,24742,95919
2033,32001,53718
2034,54572,92979
2035,48195,36335
2036,74112,35982
2037,91446,98827
2038,98639,78685
2039,27538,52302
2040,66700,96995
2041,74553,84860
2042,75246,32010
2043,74873,54810
2044,42680,33384
2045,48195,76095
2046,64809,95423
2047,94025,35605
2048,41450,33077
2049,62399,89764
2050,50578,33515
2051,77981,73811
2052,31706,76740
2053,53297,97508
2054,26829,82541
2055,53553,93404
2056,97056,96805
2057,80945,71212
2058,50283,95000
2059,95276,80228
2060,44316,33384
2061,44800,43619
2062,72842,71429
2063,87064,84801
2064,68150,30376
2065,45570,44886
2066,63292,30815
2067,46457,87072
2068,53706,96103
2069,31915,84953
2070,30236,94995
2071,26081,84355
2072,45640,32954
2073,75783,35788
2074,65734,84599
2075,67802,72855
2076,89594,51768
2077,45917,48502
2078,81654,30567
2079,75871,88107
2080,95010,98923
2081,84860,53370
2082,96258,75454
2083,44057,42027
2084,15556,32862
2085,71702,41483
2086,98691,53733
2087,15888,80245
2088,94165,96781
2089,46066,75485
2090,64126,30429
2091,45134,71117
2092,96497,77718
2093,92866,72265
2094,75783,93233
2095,45939,29984
2096,54751,96558
2097,41483,96012
2098,96290,48796
2099,93401,33383
2100,78275,99206
2101,69108,32921
2102,95201,38348
2103,89285,52322
2104,53285,88423
2105,53085,42907
2106,31773,23555
2107,70267,71178
2108,38978,47850
2109,117612,42569
2110,34793,75871
2111,48879,82468
2112,118643,36828
2113,35919,82612
2114,4508,83952
2115,80394,88420
2116,47857,75329
2117,22753,45959
2118,5796,72070
2119,16862,52214
2120,76740,82055
2121,41482,92474
2122,63455,41857
2123,32839,47112
2124,94494,47111
2125,54580,80407
2126,108258,36314
2127,54263,54336
2128,44157,30435
2129,47659,37156
2130,72344,32862
2131,44255,32687
2132,92558,77183
2133,39099,36885
2134,65286,32316
2135,76717,85806
2136,53228,49228
2137,46790,46176
2138,87817,44413
2139,30216,84709
2140,94591,72235
2141,89842,72496
2142,81221,78341
2143,87332,75871
2144,83198,91377
2145,49823,88687
2146,86130,44816
2147,100204,98795
2148,89438,83574
2149,34815,47791
2150,27913,90537
2151,46776,37528
2152,91089,29998
2153,113483,44263
2154,46849,34877
2155,87501,81629
2156,94091,73375
2157,32935,39334
2158,38252,57547
2159,85977,85811
2160,92861,47746
2161,96652,44923
2162,91454,85705
2163,96433,48265
2164,55806,31157
2165,42119,79421
2166,78227,42087
2167,104859,88667
2168,72846,52859
2169,85698,43182
2170,78883,38493
2171,69549,31148
2172,92554,42569
2173,87216,32862
2174,51143,96528
2175,62899,48192
2176,78216,80730
2177,52013,49933
2178,43743,77293
2179,75284,49860
2180,75596,44671
2181,94977,46856
2182,99503,49055
2183,74563,96677
2184,97603,77674
2185,88726,81328
2186,88509,94881
2187,44006,84895
2188,10056,50449
2189,72182,94573
2190,106655,95303
2191,49745,81324
2192,95115,78344
2193,95204,74408
2194,80722,32765
2195,14476,95773
2196,93835,87271
2197,74401,26173
2198,43323,92780
2199,65491,79704
2200,54464,84873
2201,56869,86119
2202,28136,88274
2203,77976,85877
2204,41509,86159
2205,104145,52850
2206,67493,45426
2207,80394,75738
2208,85437,31682
2209,48864,53217
2210,34856,85807
2211,78275,84487
2212,78393,53374
2213,63792,98420
2214,79837,30804
2215,97190,72880
2216,82620,13855
2217,72841,95423
2218,26263,52298
2219,81503,44317
2220,70508,88991
2221,54218,31778
2222,85496,31423
2223,41627,82441
2224,63067,39965
2225,79886,75876
2226,30483,93072
2227,10280,30360
2228,93922,50478
2229,115254,91009
2230,51998,72538
2231,81210,76508
2232,75740,73908
2233,84437,44266
2234,57795,40776
2235,52264,43603
2236,56227,46920
2237,95574,31821
2238,1928,73126
2239,42913,31495
2240,81109,90971
2241,81032,39389
2242,46384,44267
2243,64949,97118
2244,43491,48231
2245,45891,27782
2246,83740,33397
2247,54514,73093
2248,56117,50209
2249,36036,59058
2250,60398,98630
2251,100843,53750
2252,67359,72091
2253,99101,84372
2254,34801,43013
2255,59956,52568
2256,117736,46351
2257,11505,98743
2258,97191,52635
2259,77653,93066
2260,46541,88455
2261,64149,93211
2262,29999,50072
2263,107284,87171
2264,99804,52634
2265,72357,80127
2266,62060,38783
2267,23632,87450
2268,93067,38553
2269,15316,74702
2270,48540,70930
2271,68040,93972
2272,78221,84512
2273,78959,50185
2274,65799,71434
2275,59086,88455
2276,62775,32214
2277,85743,46506
2278,30379,33397
2279,33949,39731
2280,88505,30376
2281,54030,90853
2282,98764,52573
2283,87094,39724
2284,77141,31087
2285,96731,53921
2286,36930,53131
2287,104145,33687
2288,58607,88407
2289,103879,84860
2290,46014,75738
2291,81218,98889
2292,93969,86896
2293,62972,71403
2294,91305,39023
2295,102744,30236
2296,42838,48850
2297,54460,42516
2298,65598,88488
2299,33904,52025
2300,77426,53532
2301,26133,53085
2302,83895,23632
2303,55052,70717
2304,98485,72513
2305,44275,36162
2306,96781,30603
2307,48454,74631
2308,76687,35852
2309,8523,30440
2310,119817,78869
2311,32001,79822
2312,80949,43957
2313,97937,78871
2314,44552,47092
2315,72344,75578
2316,33204,51072
2317,84465,39203
2318,31424,82570
2319,30426,96182
2320,43935,72751
2321,75497,54238
2322,97313,92327
2323,88435,33531
2324,50438,92751
2325,119300,30359
2326,53066,32993
2327,36515,79580
2328,98835,73367
2329,83618,42021
2330,77294,45623
2331,76846,43016
2332,45641,54804
2333,34112,45917
2334,80215,53285
2335,81677,77394
2336,62396,39825
2337,36211,35412
2338,45175,74678
2339,61664,48781
2340,99845,52726
2341,51847,31135
2342,72860,73334
2343,45279,47958
2344,30512,53451
2345,25608,81629
2346,35047,99165
2347,97457,88106
2348,88001,45490
2349,44205,78665
2350,62848,72359
2351,91447,71159
2352,41041,31195
2353,28149,30200
2354,64434,88056
2355,55686,76535
2356,60387,39394
2357,97718,86584
2358,87979,31685
2359,89271,53285
2360,95487,36888
2361,53683,33430
2362,51821,50512
2363,89094,42893
2364,84370,78894
2365,78218,47264
2366,65307,46122
2367,36624,52494
2368,52226,48615
2369,23578,78273
2370,77976,49461
2371,38895,39364
2372,62019,50982
2373,69321,51248
2374,47816,82176
2375,12874,30795
2376,80914,82177
2377,37792,73770
2378,43550,42911
2379,30235,85705
2380,56142,90083
2381,89438,47264
2382,80012,86845
2383,48323,52723
2384,53760,72855
2385,94622,43551
2386,95090,47285
2387,75971,70827
2388,69715,80179
2389,31715,39411
2390,64135,44621
2391,32694,89107
2392,97198,31629
2393,1997,78966
2394,57786,77700
2395,32692,24751
2396,95090,97344
2397,32865,88421
2398,81244,97380
2399,30134,64927
2400,80970,41300
2401,53227,56263
2402,53756,84073
2403,81172,33474
2404,72864,52655
2405,35980,41288
2406,45396,79922
2407,76717,40869
2408,31938,90859
2409,84953,40528
2410,88172,44662
2411,24959,70941
2412,52112,35192
2413,38620,78448
2414,87235,38734
2415,72058,74647
2416,33153,49881
2417,63173,43136
2418,36639,88423
2419,69008,36050
2420,43502,86027
2421,11824,51985
2422,41877,90142
2423,81964,81871
2424,35873,81709
2425,74159,50815
2426,53893,53719
2427,65958,72275
2428,51993,71768
2429,44129,53603
2430,79520,31716
2431,89878,92164
2432,45707,72883
2433,77110,70678
2434,92007,77227
2435,35033,45830
2436,44105,48431
2437,32822,32001
2438,35620,49649
2439,94209,93307
2440,6932,89733
2441,98923,93170
2442,14224,79704
2443,92780,75876
2444,35790,53344
2445,49829,36574
2446,35033,33825
2447,69128,45893
2448,84875,39201
2449,81714,53297
2450,92042,74575
2451,65234,44613
2452,92755,92071
2453,44222,73894
2454,93958,40496
2455,52488,44888
2456,81187,93009
2457,23577,78216
2458,34418,52312
2459,23174,34567
2460,53696,97950
2461,72366,42087
2462,49074,31714
2463,43509,82173
2464,90206,73203
2465,92084,45712
2466,67957,71027
2467,33289,78636
2468,95178,79224
2469,7722,48420
2470,54804,74448
2471,99352,46122
2472,49884,96558
2473,88200,95377
2474,65233,72999
2475,91826,53474
2476,47801,30377
2477,94140,90301
2478,28138,43066
2479,67322,43938
2480,98883,31136
2481,85634,40275
2482,63853,43178
2483,78969,93684
2484,39912,43789
2485,30491,95852
2486,75121,75578
2487,44226,96365
2488,72099,46073
2489,46176,39505
2490,74377,88507
2491,73082,52710
2492,95010,80158
2493,86862,88297
2494,30481,95750
2495,45466,77275
2496,98686,79354
2497,5945,47405
2498,42745,33397
2499,89733,77719
2500,76718,35309
2501,63664,94156
2502,68321,93066
2503,66466,96140
2504,38063,108326
2505,79885,48345
2506,57362,47787
2507,91935,44554
2508,84731,54496
2509,46432,75962
2510,91300,44278
2511,53255,44433
2512,50848,98826
2513,84142,57055
2514,31424,62106
2515,96235,87271
2516,78363,102950
2517,96712,89841
2518,27304,53066
2519,53139,31132
2520,80755,85809
2521,100837,49325
2522,94621,76740
2523,64073,51927
2524,23177,75491
2525,26211,96189
2526,49633,72689
2527,33483,95303
2528,23138,46331
2529,27956,33666
2530,89741,35519
2531,84855,84315
2532,71283,47797
2533,38997,75871
2534,32001,79854
2535,46068,78238
2536,84556,98889
2537,42498,84968
2538,27437,71354
2539,67742,89672
2540,87976,47220
2541,65125,49966
2542,63917,79704
2543,63069,73564
2544,13104,86829
2545,44796,72840
2546,76812,49940
2547,78189,40425
2548,46417,33515
2549,43924,47029
2550,50626,41128
2551,39157,37163
2552,78869,86654
2553,95128,8064
2554,97846,45701
2555,119366,89644
2556,86585,36686
2557,85206,81178
2558,77721,90532
2559,115791,94722
2560,66743,84380
2561,23609,92810
2562,69103,87303
2563,50434,37163
2564,43172,49621
2565,93840,32973
2566,39394,52634
2567,47561,72741
2568,96677,38273
2569,97754,96321
2570,99283,33515
2571,94769,43654
2572,49295,46123
2573,68289,88354
2574,31966,84379
2575,42913,72509
2577,39639,95520
2578,35676,31874
2579,38437,49372
2580,44666,85210
2581,44389,71593
2582,46973,85802
2583,39527,96781
2584,94091,84380
2585,63302,45223
2586,47541,94578
2587,46351,99439
2588,30512,84963
2589,14164,44279
2590,87042,86661
2591,44621,81327
2592,64312,91490
2593,53810,92998
2594,33153,72864
2595,47791,85814
2596,96359,30132
2597,76620,71706
2598,65463,36129
2599,13346,81381
2600,38836,46344
2601,45407,91704
2602,82360,85146
2603,94576,76255
2604,64149,39712
2605,32272,84620
2606,90846,33933
2607,97529,39032
2608,42270,34229
2609,44243,38143
2610,92290,48568
2611,53515,75876
2612,96709,80826
2613,44353,31444
2614,35676,49010
2615,66919,30647
2616,53413,73981
2617,84958,26840
2618,44966,33796
2619,82564,72509
2620,48155,96547
2621,51643,93001
2622,65876,78966
2623,63795,73797
2624,98535,74066
2625,62879,98646
2626,68825,80581
2627,46925,54508
2628,56202,45893
2629,54922,88107
2630,47726,72882
2631,39582,45287
2632,6795,49367
2633,87999,95856
2634,97846,73882
2635,119317,34631
2636,53286,71734
2637,31752,49965
2638,85318,85137
2639,116557,46888
2640,33195,78466
2641,63844,37203
2642,39281,43604
2643,49398,87307
2644,29524,80395
2645,98743,40310
2646,39411,44616
2647,99909,72027
2648,7078,45713
2649,98367,50143
2650,68275,77312
2651,74377,86266
2652,90735,95090
2653,89601,78211
2654,30459,48389
2655,69784,97380
2656,30567,31842
2657,84968,42178
2658,26569,90798
2659,72855,90289
2660,44006,90707
2661,27304,51705
2662,102300,43074
2663,33784,45891
2664,94722,97027
2665,53521,47783
2666,72881,27240
2667,100089,98297
2668,48163,80182
2669,52220,32416
2670,46205,37313
2671,52006,84906
2672,64671,47682
2673,78216,44600
2674,30491,88717
2675,114681,50484
2676,57783,71054
2677,32815,38121
2678,89439,61699
2679,95082,96367
2680,68816,78341
2681,86323,32435
2682,60828,48900
2684,96497,85323
2685,63216,77746
2686,53589,45342
2687,42140,88587
2688,95004,81732
2689,47642,45189
2690,34783,87241
2691,53589,40476
2692,66255,77571
2693,49777,90101
2694,78004,90071
2695,37927,50482
2696,92460,91667
2697,47722,41177
2698,64368,75413
2699,1768,73192
2700,41573,52451
2701,93918,54801
2702,84958,11475
2703,42952,85216
2704,93721,88048
2705,26508,90830
2706,85399,97376
2707,38041,77557
2708,60053,75871
2709,54592,30182
2710,48540,42664
2711,56527,53545
2712,95010,36027
2713,55304,31907
